|Player|venue|final_score_bat|final_score_ball|player_score
3162|Sandeep Sharma|Rajiv Gandhi International Stadium, Uppal|-0.36000000000000004|31.072499999999998|30.7125
3163|Sandeep Sharma|Sardar Patel Stadium, Motera|0.0|8.958|8.958
3164|Sandeep Sharma|Saurashtra Cricket Association Stadium|-0.22425|9.8955|9.67125
3165|Sandeep Sharma|Sawai Mansingh Stadium|0.0|20.901999999999997|20.901999999999997
3166|Sandeep Sharma|Sharjah Cricket Stadium|-0.69825|35.67875|34.9805
3167|Sandeep Sharma|Sheikh Zayed Stadium|-0.49750000000000005|30.67875|30.181250000000002
3168|Sandeep Sharma|Wankhede Stadium|-0.69825|31.7725|31.07425
3169|Shahid Afridi|Dr DY Patil Sports Academy|0.0|8.8125|8.8125
3170|Shahid Afridi|Feroz Shah Kotla|6.426|5.0625|11.4885
3171|Shahid Afridi|M Chinnaswamy Stadium|4.026000000000001|6.9375|10.9635
3172|Shahid Afridi|MA Chidambaram Stadium, Chepauk|5.4510000000000005|6.9375|12.3885
3173|Shahid Afridi|Rajiv Gandhi International Stadium, Uppal|4.341|6.9375|11.278500000000001
3174|Shahid Afridi|Sawai Mansingh Stadium|4.026000000000001|5.0625|9.0885
3175|Shakib Al Hasan|Barabati Stadium|5.0175|7.270499999999999|12.288
3176|Shakib Al Hasan|Brabourne Stadium|5.3175|5.395499999999999|10.713
3177|Shakib Al Hasan|Dr DY Patil Sports Academy|0.0|9.1455|9.1455
3178|Shakib Al Hasan|Dubai International Cricket Stadium|6.5925|5.395499999999999|11.988
3179|Shakib Al Hasan|Eden Gardens|20.672|27.3725|48.0445
3180|Shakib Al Hasan|Feroz Shah Kotla|0.0|30.485|30.485
3181|Shakib Al Hasan|JSCA International Stadium Complex|4.3425|9.1455|13.488
3182|Shakib Al Hasan|M Chinnaswamy Stadium|4.9425|7.270499999999999|12.213
3183|Shakib Al Hasan|M.Chinnaswamy Stadium|0.0|12.5895|12.5895
3184|Shakib Al Hasan|MA Chidambaram Stadium, Chepauk|5.1675|19.86|25.0275
3185|Shakib Al Hasan|Maharashtra Cricket Association Stadium|16.1|24.234999999999996|40.334999999999994
3186|Shakib Al Hasan|Punjab Cricket Association IS Bindra Stadium, Mohali|19.5|17.985|37.485
3187|Shakib Al Hasan|Rajiv Gandhi International Stadium, Uppal|13.9475|24.847499999999997|38.794999999999995
3188|Shakib Al Hasan|Sardar Patel Stadium, Motera|5.9175|7.270499999999999|13.187999999999999
3189|Shakib Al Hasan|Sawai Mansingh Stadium|11.445|23.9225|35.3675
3190|Shakib Al Hasan|Sheikh Zayed Stadium|5.4675|7.270499999999999|12.738
3191|Shakib Al Hasan|Subrata Roy Sahara Stadium|5.955|8.208|14.163
3192|Shakib Al Hasan|Wankhede Stadium|17.90775|22.24125|40.149
3193|Shivam Mavi|Dubai International Cricket Stadium|0.0|16.04225|16.04225
3194|Shivam Mavi|Eden Gardens|1.1375|9.47975|10.617249999999999
3195|Shivam Mavi|Feroz Shah Kotla|0.0|16.04225|16.04225
3196|Shivam Mavi|M.Chinnaswamy Stadium|0.0|7.29225|7.29225
3197|Shivam Mavi|Sawai Mansingh Stadium|0.0|16.04225|16.04225
3198|Shivam Mavi|Sharjah Cricket Stadium|0.175|7.29225|7.46725
3199|Shivam Mavi|Sheikh Zayed Stadium|0.7875|11.66725|12.454749999999999
3200|Shivam Sharma|Feroz Shah Kotla|0.0|4.5|4.5
3201|Shivam Sharma|M Chinnaswamy Stadium|1.875|8.25|10.125
3202|Shivam Sharma|Punjab Cricket Association Stadium, Mohali|1.65|4.5|6.15
3203|Shivam Sharma|Rajiv Gandhi International Stadium, Uppal|0.0|6.375|6.375
3204|Shivam Sharma|Sardar Patel Stadium, Motera|0.0|6.375|6.375
3205|Shoaib Ahmed|Buffalo Park|-0.825|5.8934999999999995|5.068499999999999
3206|Shoaib Ahmed|De Beers Diamond Oval|0.0|7.7684999999999995|7.7684999999999995
3207|Shoaib Ahmed|Kingsmead|-0.8999999999999999|4.0184999999999995|3.1184999999999996
3208|Shoaib Ahmed|St George's Park|0.0|4.0184999999999995|4.0184999999999995
3209|Shoaib Ahmed|SuperSport Park|-0.8999999999999999|5.8934999999999995|4.993499999999999
3210|Shoaib Akhtar|Eden Gardens|0.0|13.72425|13.72425
3211|Shoaib Akhtar|Wankhede Stadium|-0.075|11.84925|11.77425
3212|Shoaib Malik|Dr DY Patil Sports Academy|4.365|4.125|8.49
3213|Shoaib Malik|Feroz Shah Kotla|2.79|2.25|5.04
3214|Shoaib Malik|MA Chidambaram Stadium, Chepauk|0.0|2.25|2.25
3215|Shoaib Malik|Punjab Cricket Association Stadium, Mohali|3.99|4.125|8.115
3216|Sohail Tanvir|Dr DY Patil Sports Academy|2.4525|13.127999999999998|15.580499999999999
3217|Sohail Tanvir|Eden Gardens|2.865|17.8155|20.680500000000002
3218|Sohail Tanvir|M Chinnaswamy Stadium|0.0|12.190499999999998|12.190499999999998
3219|Sohail Tanvir|MA Chidambaram Stadium, Chepauk|0.0|17.8155|17.8155
3220|Sohail Tanvir|Sawai Mansingh Stadium|2.115|18.5655|20.680500000000002
3221|Sohail Tanvir|Wankhede Stadium|2.265|12.190499999999998|14.455499999999999
3222|Sunny Gupta|MA Chidambaram Stadium, Chepauk|-1.125|-0.6749999999999999|-1.7999999999999998
3223|Swapnil Singh|Eden Gardens|0.07425000000000001|1.125|1.19925
3224|Swapnil Singh|Holkar Cricket Stadium|0.0|2.0625|2.0625
3225|Swapnil Singh|Maharashtra Cricket Association Stadium|0.82425|1.125|1.9492500000000001
3226|Swapnil Singh|Punjab Cricket Association IS Bindra Stadium, Mohali|0.22425|1.125|1.34925
3227|T Henderson|Kingsmead|0.6749999999999999|3.2624999999999997|3.9374999999999996
3228|T Henderson|Newlands|1.5|5.1375|6.6375
3229|T Natarajan|Dubai International Cricket Stadium|-1.3125|10.93575|9.62325
3230|T Natarajan|Holkar Cricket Stadium|0.0|2.81175|2.81175
3231|T Natarajan|M Chinnaswamy Stadium|0.0|1.87425|1.87425
3232|T Natarajan|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|2.81175|2.81175
3233|T Natarajan|Saurashtra Cricket Association Stadium|0.0|1.87425|1.87425
3234|T Natarajan|Sharjah Cricket Stadium|0.0|5.817|5.817
3235|T Natarajan|Sheikh Zayed Stadium|0.0|9.62325|9.62325
3236|T Shamsi|M Chinnaswamy Stadium|0.0|4.21875|4.21875
3237|T Shamsi|Maharashtra Cricket Association Stadium|0.0|6.09375|6.09375
3238|T Shamsi|Rajiv Gandhi International Stadium, Uppal|0.0|6.09375|6.09375
3239|T Shamsi|Saurashtra Cricket Association Stadium|0.0|6.09375|6.09375
3240|T Thushara|Kingsmead|0.075|11.24925|11.32425
3241|T Thushara|MA Chidambaram Stadium, Chepauk|0.0|10.31175|10.31175
3242|T Thushara|Newlands|0.075|9.37425|9.44925
3243|T Thushara|Sardar Patel Stadium, Motera|0.15|14.99925|15.14925
3244|T Thushara|Vidarbha Cricket Association Stadium, Jamtha|0.6|7.499249999999999|8.09925
3245|TA Boult|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.8400000000000001|28.112499999999997|28.952499999999997
3246|TA Boult|Dubai International Cricket Stadium|0.0|24.928749999999997|24.928749999999997
3247|TA Boult|Eden Gardens|0.0750000000000001|32.4875|32.5625
3248|TA Boult|Feroz Shah Kotla|0.0|31.393749999999997|31.393749999999997
3249|TA Boult|M Chinnaswamy Stadium|0.0|10.308749999999998|10.308749999999998
3250|TA Boult|M.Chinnaswamy Stadium|0.0|19.678749999999997|19.678749999999997
3251|TA Boult|MA Chidambaram Stadium, Chepauk|-0.03499999999999995|25.612499999999997|25.577499999999997
3252|TA Boult|Maharashtra Cricket Association Stadium|0.0|19.678749999999997|19.678749999999997
3253|TA Boult|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|19.678749999999997|19.678749999999997
3254|TA Boult|Punjab Cricket Association Stadium, Mohali|0.0|12.183749999999998|12.183749999999998
3255|TA Boult|Rajiv Gandhi International Stadium, Uppal|0.0|22.799999999999997|22.799999999999997
3256|TA Boult|Saurashtra Cricket Association Stadium|0.0|8.433749999999998|8.433749999999998
3257|TA Boult|Sawai Mansingh Stadium|0.0|19.678749999999997|19.678749999999997
3258|TA Boult|Sharjah Cricket Stadium|0.0|28.428749999999997|28.428749999999997
3259|TA Boult|Sheikh Zayed Stadium|-0.20999999999999994|20.203749999999996|19.993749999999995
3260|TA Boult|Wankhede Stadium|0.0|28.424999999999997|28.424999999999997
3261|TG Southee|Brabourne Stadium|0.0|4.0725|4.0725
3262|TG Southee|Dr DY Patil Sports Academy|0.0|5.947500000000001|5.947500000000001
3263|TG Southee|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|2.319|5.32875|7.64775
3264|TG Southee|Dubai International Cricket Stadium|2.469|4.0725|6.541499999999999
3265|TG Southee|Eden Gardens|0.0|5.947500000000001|5.947500000000001
3266|TG Southee|Feroz Shah Kotla|2.469|13.575|16.044
3267|TG Southee|Holkar Cricket Stadium|0.0|9.5025|9.5025
3268|TG Southee|M Chinnaswamy Stadium|0.0|6.566250000000001|6.566250000000001
3269|TG Southee|M.Chinnaswamy Stadium|5.703250000000001|11.690000000000001|17.393250000000002
3270|TG Southee|MA Chidambaram Stadium, Chepauk|0.0|5.947500000000001|5.947500000000001
3271|TG Southee|Maharashtra Cricket Association Stadium|14.055|16.06875|30.12375
3272|TG Southee|Nehru Stadium|0.0|4.0725|4.0725
3273|TG Southee|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|7.822500000000001|7.822500000000001
3274|TG Southee|Punjab Cricket Association Stadium, Mohali|0.0|5.947500000000001|5.947500000000001
3275|TG Southee|Rajiv Gandhi International Stadium, Uppal|0.0|41.075|41.075
3276|TG Southee|Sardar Patel Stadium, Motera|0.0|5.010000000000001|5.010000000000001
3277|TG Southee|Sawai Mansingh Stadium|7.511|13.877500000000001|21.3885
3278|TG Southee|Sheikh Zayed Stadium|0.0|4.0725|4.0725
3279|TG Southee|Wankhede Stadium|3.3315|5.478750000000001|8.81025
3280|TK Curran|Dubai International Cricket Stadium|11.2875|18.549999999999997|29.8375
3281|TK Curran|Eden Gardens|3.0625|17.10625|20.16875
3282|TK Curran|MA Chidambaram Stadium, Chepauk|2.1875|22.924999999999997|25.112499999999997
3283|TK Curran|Sawai Mansingh Stadium|0.0|22.924999999999997|22.924999999999997
3284|TK Curran|Sharjah Cricket Stadium|3.0625|18.549999999999997|21.612499999999997
3285|TK Curran|Sheikh Zayed Stadium|4.4624999999999995|14.174999999999999|18.6375
3286|TL Suman|Buffalo Park|5.883|4.944|10.827
3287|TL Suman|De Beers Diamond Oval|6.707999999999999|6.819|13.527
3288|TL Suman|Dr DY Patil Sports Academy|5.770499999999999|3.069|8.8395
3289|TL Suman|MA Chidambaram Stadium, Chepauk|5.358|3.069|8.427
3290|TL Suman|New Wanderers Stadium|5.633249999999999|4.944|10.57725
3291|TL Suman|Punjab Cricket Association Stadium, Mohali|4.9079999999999995|3.069|7.976999999999999
3292|TL Suman|Subrata Roy Sahara Stadium|5.15175|4.944|10.095749999999999
3293|TL Suman|SuperSport Park|6.08925|4.944|11.033249999999999
3294|TL Suman|Wankhede Stadium|5.417999999999999|3.069|8.486999999999998
3295|TM Dilshan|Eden Gardens|8.01225|1.125|9.13725
3296|TM Dilshan|Feroz Shah Kotla|7.134|1.74375|8.87775
3297|TM Dilshan|Kingsmead|9.6375|1.125|10.7625
3298|TM Dilshan|M Chinnaswamy Stadium|8.6355|1.5|10.1355
3299|TM Dilshan|MA Chidambaram Stadium, Chepauk|6.45|2.0625|8.5125
3300|TM Dilshan|Nehru Stadium|6.4875|3.0|9.4875
3301|TM Dilshan|New Wanderers Stadium|6.9375|1.125|8.0625
3302|TM Dilshan|OUTsurance Oval|8.025|1.125|9.15
3303|TM Dilshan|Punjab Cricket Association Stadium, Mohali|6.4125|3.0|9.4125
3304|TM Dilshan|Rajiv Gandhi International Stadium, Uppal|6.81225|1.125|7.93725
3305|TM Dilshan|SuperSport Park|9.1875|1.125|10.3125
3306|TM Head|Feroz Shah Kotla|6.1575|5.325|11.4825
3307|TM Head|M Chinnaswamy Stadium|8.032499999999999|1.575|9.607499999999998
3308|TM Head|Rajiv Gandhi International Stadium, Uppal|8.257499999999999|1.575|9.832499999999998
3309|TM Head|Saurashtra Cricket Association Stadium|8.257499999999999|3.4499999999999997|11.707499999999998
3310|TP Sudhindra|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.0|3.07425|3.07425
3311|TP Sudhindra|Punjab Cricket Association Stadium, Mohali|0.0|1.19925|1.19925
3312|TP Sudhindra|Rajiv Gandhi International Stadium, Uppal|0.0|1.19925|1.19925
3313|TS Mills|Eden Gardens|0.15|9.375|9.525
3314|TS Mills|Holkar Cricket Stadium|0.0|7.5|7.5
3315|TS Mills|M Chinnaswamy Stadium|0.0|5.625|5.625
3316|TS Mills|M.Chinnaswamy Stadium|0.0|7.5|7.5
3317|TS Mills|Rajiv Gandhi International Stadium, Uppal|0.44999999999999996|7.5|7.95
3318|Tejas Baroka|Rajiv Gandhi International Stadium, Uppal|0.0|0.0|0.0
3319|UT Yadav|Barabati Stadium|0.3712499999999999|7.027499999999999|7.398749999999999
3320|UT Yadav|Brabourne Stadium|1.9462499999999998|9.521249999999998|11.467499999999998
3321|UT Yadav|Dr DY Patil Sports Academy|0.0|5.771249999999999|5.771249999999999
3322|UT Yadav|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|0.0|7.646249999999998|7.646249999999998
3323|UT Yadav|Dubai International Cricket Stadium|0.34124999999999994|15.653749999999997|15.994999999999997
3324|UT Yadav|Eden Gardens|0.3464999999999999|29.599999999999994|29.946499999999993
3325|UT Yadav|Feroz Shah Kotla|0.29624999999999996|24.162499999999994|24.458749999999995
3326|UT Yadav|Himachal Pradesh Cricket Association Stadium|0.0|8.583749999999998|8.583749999999998
3327|UT Yadav|Holkar Cricket Stadium|0.0|26.591249999999995|26.591249999999995
3328|UT Yadav|M Chinnaswamy Stadium|0.29624999999999996|8.47125|8.7675
3329|UT Yadav|M.Chinnaswamy Stadium|0.8224999999999998|18.934999999999995|19.757499999999993
3330|UT Yadav|MA Chidambaram Stadium, Chepauk|0.9872499999999997|20.737499999999997|21.724749999999997
3331|UT Yadav|Maharashtra Cricket Association Stadium|1.1874999999999998|31.11874999999999|32.30624999999999
3332|UT Yadav|Nehru Stadium|0.0|5.771249999999999|5.771249999999999
3333|UT Yadav|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|22.049999999999997|22.049999999999997
3334|UT Yadav|Rajiv Gandhi International Stadium, Uppal|3.0875|24.706249999999997|27.793749999999996
3335|UT Yadav|Sardar Patel Stadium, Motera|0.0|5.771249999999999|5.771249999999999
3336|UT Yadav|Sawai Mansingh Stadium|0.34124999999999994|26.737499999999994|27.078749999999992
3337|UT Yadav|Shaheed Veer Narayan Singh International Stadium|0.0|9.521249999999998|9.521249999999998
3338|UT Yadav|Sharjah Cricket Stadium|0.0|7.646249999999998|7.646249999999998
3339|UT Yadav|Sheikh Zayed Stadium|0.29624999999999996|5.771249999999999|6.067499999999999
3340|UT Yadav|Subrata Roy Sahara Stadium|0.4837499999999999|7.027499999999999|7.511249999999999
3341|UT Yadav|Wankhede Stadium|0.9499999999999997|25.018749999999994|25.968749999999993
3342|Umar Gul|Eden Gardens|5.3685|16.368|21.7365
3343|Umar Gul|Punjab Cricket Association Stadium, Mohali|0.0|15.74925|15.74925
3344|Umar Gul|Rajiv Gandhi International Stadium, Uppal|0.0|13.87425|13.87425
3345|Umar Gul|Sawai Mansingh Stadium|4.59375|19.49925|24.093
3346|V Kohli|Dr DY Patil Sports Academy|10.201500000000001|0.8662500000000001|11.067750000000002
3347|V Kohli|Eden Gardens|45.103|0.8662500000000001|45.96925
3348|V Kohli|Feroz Shah Kotla|43.482|0.8662500000000001|44.34825
3349|V Kohli|Himachal Pradesh Cricket Association Stadium|10.3515|0.8662500000000001|11.21775
3350|V Kohli|M Chinnaswamy Stadium|11.94975|1.12875|13.0785
3351|V Kohli|MA Chidambaram Stadium, Chepauk|35.4765|0.8662500000000001|36.34275
3352|V Kohli|Nehru Stadium|11.2515|2.7412499999999995|13.99275
3353|V Kohli|New Wanderers Stadium|10.689|0.8662500000000001|11.555250000000001
3354|V Kohli|Punjab Cricket Association Stadium, Mohali|11.0265|0.8662500000000001|11.892750000000001
3355|V Kohli|Rajiv Gandhi International Stadium, Uppal|38.5695|4.61625|43.18575
3356|V Kohli|Sardar Patel Stadium, Motera|14.1765|2.7412499999999995|16.91775
3357|V Kohli|Sawai Mansingh Stadium|35.6775|0.8662500000000001|36.54375
3358|V Kohli|St George's Park|10.85175|0.8662500000000001|11.718
3359|V Kohli|SuperSport Park|10.8015|0.8662500000000001|11.667750000000002
3360|V Kohli|Vidarbha Cricket Association Stadium, Jamtha|9.7515|0.8662500000000001|10.617750000000001
3361|V Kohli|Wankhede Stadium|43.3175|0.8662500000000001|44.18375
3362|V Pratap Singh|Barabati Stadium|0.0|8.1255|8.1255
3363|V Pratap Singh|Feroz Shah Kotla|0.0|8.1255|8.1255
3364|V Pratap Singh|M Chinnaswamy Stadium|0.0|8.1255|8.1255
3365|V Pratap Singh|MA Chidambaram Stadium, Chepauk|0.0|10.0005|10.0005
3366|V Pratap Singh|Rajiv Gandhi International Stadium, Uppal|0.0|9.38175|9.38175
3367|V Pratap Singh|Wankhede Stadium|-1.125|8.1255|7.000500000000001
3368|V Sehwag|Dr DY Patil Sports Academy|11.415|3.4499999999999997|14.864999999999998
3369|V Sehwag|Eden Gardens|10.139999999999999|1.575|11.714999999999998
3370|V Sehwag|Feroz Shah Kotla|10.64775|1.8375|12.48525
3371|V Sehwag|MA Chidambaram Stadium, Chepauk|9.54|3.4499999999999997|12.989999999999998
3372|V Sehwag|Sawai Mansingh Stadium|10.496249999999998|2.5124999999999997|13.008749999999997
3373|V Sehwag|SuperSport Park|10.871249999999998|1.575|12.446249999999997
3374|V Shankar|Dubai International Cricket Stadium|17.27775|4.33125|21.609
3375|V Shankar|Eden Gardens|17.015249999999998|1.0499999999999998|18.06525
3376|V Shankar|Feroz Shah Kotla|17.995250000000002|1.0499999999999998|19.045250000000003
3377|V Shankar|JSCA International Stadium Complex|0.0|0.44999999999999996|0.44999999999999996
3378|V Shankar|M.Chinnaswamy Stadium|18.06525|1.0499999999999998|19.11525
3379|V Shankar|Maharashtra Cricket Association Stadium|22.79025|5.425|28.21525
3380|V Shankar|Rajiv Gandhi International Stadium, Uppal|22.357749999999996|3.2375|25.595249999999997
3381|V Shankar|Sheikh Zayed Stadium|14.565249999999999|5.425|19.99025
3382|VR Aaron|Dubai International Cricket Stadium|2.3249999999999997|21.652499999999996|23.977499999999996
3383|VR Aaron|Eden Gardens|0.75|29.464999999999996|30.214999999999996
3384|VR Aaron|Feroz Shah Kotla|2.1|20.714999999999996|22.814999999999998
3385|VR Aaron|Himachal Pradesh Cricket Association Stadium|0.44999999999999996|5.37075|5.82075
3386|VR Aaron|Holkar Cricket Stadium|0.0|9.12075|9.12075
3387|VR Aaron|JSCA International Stadium Complex|0.0|9.12075|9.12075
3388|VR Aaron|M Chinnaswamy Stadium|1.02525|6.15825|7.1834999999999996
3389|VR Aaron|M.Chinnaswamy Stadium|0.0|12.531749999999999|12.531749999999999
3390|VR Aaron|MA Chidambaram Stadium, Chepauk|0.44999999999999996|7.245749999999999|7.695749999999999
3391|VR Aaron|Punjab Cricket Association IS Bindra Stadium, Mohali|0.0|6.627|6.627
3392|VR Aaron|Rajiv Gandhi International Stadium, Uppal|0.0|7.8645|7.8645
3393|VR Aaron|Sawai Mansingh Stadium|0.0|16.90675|16.90675
3394|VR Aaron|Sharjah Cricket Stadium|1.2249999999999999|21.652499999999996|22.877499999999998
3395|VR Aaron|Sheikh Zayed Stadium|0.0|12.531749999999999|12.531749999999999
3396|VR Aaron|Subrata Roy Sahara Stadium|0.0|7.245749999999999|7.245749999999999
3397|VR Aaron|Wankhede Stadium|0.975|6.30825|7.28325
3398|VRV Singh|Eden Gardens|0.0|7.50075|7.50075
3399|VRV Singh|Feroz Shah Kotla|0.0|3.75075|3.75075
3400|VRV Singh|Himachal Pradesh Cricket Association Stadium|0.0|3.75075|3.75075
3401|VRV Singh|Kingsmead|0.0|5.62575|5.62575
3402|VRV Singh|M Chinnaswamy Stadium|0.0|7.50075|7.50075
3403|VRV Singh|MA Chidambaram Stadium, Chepauk|0.7875|5.62575|6.41325
3404|VRV Singh|Newlands|0.0|3.75075|3.75075
3405|VRV Singh|Punjab Cricket Association Stadium, Mohali|1.0875|5.944500000000001|7.032
3406|VRV Singh|Rajiv Gandhi International Stadium, Uppal|0.0|3.75075|3.75075
3407|VRV Singh|SuperSport Park|0.0|3.75075|3.75075
3408|VRV Singh|Wankhede Stadium|0.0|6.56325|6.56325
3409|VS Malik|Brabourne Stadium|1.3499999999999999|2.5965|3.9464999999999995
3410|VS Malik|Eden Gardens|0.0|2.5965|2.5965
3411|VS Malik|Feroz Shah Kotla|0.0|6.3465|6.3465
3412|VS Malik|Himachal Pradesh Cricket Association Stadium|0.0|4.4715|4.4715
3413|VS Malik|Kingsmead|0.0|3.8527499999999995|3.8527499999999995
3414|VS Malik|Newlands|0.0|2.5965|2.5965
3415|VS Malik|Punjab Cricket Association Stadium, Mohali|0.975|3.534|4.5089999999999995
3416|VS Malik|Rajiv Gandhi International Stadium, Uppal|0.0|2.5965|2.5965
3417|VS Malik|Sawai Mansingh Stadium|0.0|2.5965|2.5965
3418|VS Malik|St George's Park|0.0|2.5965|2.5965
3419|VS Yeligati|MA Chidambaram Stadium, Chepauk|0.0|-0.6749999999999999|-0.6749999999999999
3420|VS Yeligati|Wankhede Stadium|0.6|-0.6749999999999999|-0.07499999999999996
3421|VY Mahesh|Dr DY Patil Sports Academy|0.22499999999999998|12.67875|12.90375
3422|VY Mahesh|Eden Gardens|0.22499999999999998|10.80375|11.02875
3423|VY Mahesh|Feroz Shah Kotla|0.0|11.422500000000001|11.422500000000001
3424|VY Mahesh|Himachal Pradesh Cricket Association Stadium|0.0|7.053750000000001|7.053750000000001
3425|VY Mahesh|M Chinnaswamy Stadium|0.0|7.053750000000001|7.053750000000001
3426|VY Mahesh|MA Chidambaram Stadium, Chepauk|0.0|7.991250000000001|7.991250000000001
3427|VY Mahesh|Newlands|0.0|8.92875|8.92875
3428|VY Mahesh|Punjab Cricket Association Stadium, Mohali|0.44999999999999996|8.92875|9.37875
3429|VY Mahesh|Rajiv Gandhi International Stadium, Uppal|0.0|8.92875|8.92875
3430|VY Mahesh|Sawai Mansingh Stadium|0.0|8.92875|8.92875
3431|VY Mahesh|Subrata Roy Sahara Stadium|0.0|8.92875|8.92875
3432|VY Mahesh|Wankhede Stadium|0.22499999999999998|10.80375|11.02875
3433|WA Mota|De Beers Diamond Oval|1.18125|5.09025|6.2715
3434|WA Mota|Kingsmead|1.33125|4.152749999999999|5.483999999999999
3435|WA Mota|New Wanderers Stadium|1.85625|3.2152499999999997|5.0714999999999995
3436|WA Mota|OUTsurance Oval|0.0|5.09025|5.09025
3437|WA Mota|Punjab Cricket Association Stadium, Mohali|0.0|5.09025|5.09025
3438|WA Mota|Sawai Mansingh Stadium|1.03125|3.2152499999999997|4.246499999999999
3439|WD Parnell|Barabati Stadium|0.0|7.6034999999999995|7.6034999999999995
3440|WD Parnell|Dr DY Patil Sports Academy|1.0605|8.353499999999999|9.413999999999998
3441|WD Parnell|Dubai International Cricket Stadium|0.0|5.7284999999999995|5.7284999999999995
3442|WD Parnell|Eden Gardens|0.6105|5.7284999999999995|6.3389999999999995
3443|WD Parnell|Feroz Shah Kotla|0.6855|7.6034999999999995|8.289
3444|WD Parnell|JSCA International Stadium Complex|0.0|11.353499999999999|11.353499999999999
3445|WD Parnell|Punjab Cricket Association Stadium, Mohali|0.0|9.478499999999999|9.478499999999999
3446|WD Parnell|Rajiv Gandhi International Stadium, Uppal|0.0|7.6034999999999995|7.6034999999999995
3447|WD Parnell|Sawai Mansingh Stadium|0.0|11.353499999999999|11.353499999999999
3448|WD Parnell|Sharjah Cricket Stadium|0.0|6.6659999999999995|6.6659999999999995
3449|WD Parnell|Subrata Roy Sahara Stadium|0.7605000000000001|7.9784999999999995|8.738999999999999
3450|WD Parnell|Wankhede Stadium|1.2855|7.6034999999999995|8.889
3451|WPUJC Vaas|Barabati Stadium|2.472|12.891|15.363
3452|WPUJC Vaas|De Beers Diamond Oval|3.2595|11.9535|15.213000000000001
3453|WPUJC Vaas|Dr DY Patil Sports Academy|1.7595|11.9535|13.713000000000001
3454|WPUJC Vaas|Eden Gardens|1.7595|11.9535|13.713000000000001
3455|WPUJC Vaas|Feroz Shah Kotla|1.9845|10.0785|12.063
3456|WPUJC Vaas|Kingsmead|2.5095|13.8285|16.338
3457|WPUJC Vaas|MA Chidambaram Stadium, Chepauk|0.0|13.8285|13.8285
3458|WPUJC Vaas|Rajiv Gandhi International Stadium, Uppal|2.2845|10.0785|12.363
3459|WPUJC Vaas|Sardar Patel Stadium, Motera|2.3595|8.2035|10.563
3460|Washington Sundar|Dubai International Cricket Stadium|7.31675|12.38125|19.698
3461|Washington Sundar|Eden Gardens|2.04825|23.125|25.17325
3462|Washington Sundar|Feroz Shah Kotla|7.1274999999999995|21.25|28.377499999999998
3463|Washington Sundar|M.Chinnaswamy Stadium|6.634249999999999|14.2625|20.896749999999997
3464|Washington Sundar|Maharashtra Cricket Association Stadium|0.0|5.4375|5.4375
3465|Washington Sundar|Rajiv Gandhi International Stadium, Uppal|2.01075|4.5|6.51075
3466|Washington Sundar|Sharjah Cricket Stadium|7.57925|16.318749999999998|23.897999999999996
3467|Washington Sundar|Sheikh Zayed Stadium|5.4792499999999995|12.25|17.72925
3468|Washington Sundar|Wankhede Stadium|7.9525|18.75|26.7025
3469|Y Gnaneswara Rao|Holkar Cricket Stadium|0.0|0.44999999999999996|0.44999999999999996
3470|Y Nagar|Barabati Stadium|3.7649999999999997|4.0125|7.7775
3471|Y Nagar|Feroz Shah Kotla|4.852499999999999|2.5124999999999997|7.364999999999998
3472|Y Nagar|New Wanderers Stadium|5.189999999999999|5.8875|11.077499999999999
3473|Y Nagar|Rajiv Gandhi International Stadium, Uppal|4.215|2.1374999999999997|6.352499999999999
3474|Y Prithvi Raj|Eden Gardens|0.0|4.9875|4.9875
3475|Y Prithvi Raj|Rajiv Gandhi International Stadium, Uppal|-1.575|9.362499999999999|7.787499999999999
3476|Y Venugopal Rao|De Beers Diamond Oval|6.6202499999999995|1.6875|8.307749999999999
3477|Y Venugopal Rao|Dr DY Patil Sports Academy|6.520499999999999|1.6875|8.207999999999998
3478|Y Venugopal Rao|Dubai International Cricket Stadium|0.0|1.6875|1.6875
3479|Y Venugopal Rao|Eden Gardens|6.50775|1.6875|8.19525
3480|Y Venugopal Rao|Feroz Shah Kotla|6.732749999999999|1.6875|8.42025
3481|Y Venugopal Rao|Kingsmead|5.345249999999999|2.625|7.970249999999999
3482|Y Venugopal Rao|New Wanderers Stadium|5.145|3.5625|8.7075
3483|Y Venugopal Rao|Punjab Cricket Association Stadium, Mohali|5.1202499999999995|1.6875|6.8077499999999995
3484|Y Venugopal Rao|Rajiv Gandhi International Stadium, Uppal|7.30575|2.625|9.93075
3485|Y Venugopal Rao|Sawai Mansingh Stadium|8.082749999999999|1.6875|9.770249999999999
3486|Y Venugopal Rao|St George's Park|0.0|5.4375|5.4375
3487|Y Venugopal Rao|SuperSport Park|6.27|1.6875|7.9575
3488|YA Abdulla|Kingsmead|0.0|11.994000000000002|11.994000000000002
